 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  5983      1908.14294434       -0.04927209      385.99594116      385.98449707
  5984      1908.15246582       -0.04975175      385.70977783      385.71127319
  5985      1908.16210938       -0.05004488      385.53405762      385.44149780
  5986      1908.17163086       -0.05055120      385.21804810      385.17172241
  5987      1908.18127441       -0.05108415      385.07208252      384.89846802
  5988      1908.19079590       -0.05129734      384.75411987      384.62869263
  5989      1908.20031738       -0.05164376      384.54953003      384.35891724
  5990      1908.20996094       -0.05180365      384.28527832      384.08569336
  5991      1908.21948242       -0.05236325      384.09603882      383.81591797
  5992      1908.22912598       -0.05246985      384.00189209      383.54269409
  5993      1908.23864746       -0.05257644      383.78082275      383.27291870
  5994      1908.24816895       -0.05286957      383.65594482      383.00314331
  5995      1908.25781250       -0.05324264      383.28494263      382.72988892
  5996      1908.26733398       -0.05361571      383.17736816      382.46011353
  5997      1908.27697754       -0.05393549      382.84091187      382.18688965
  5998      1908.28649902       -0.05390884      382.53134155      381.91366577
  5999      1908.29614258       -0.05438850      382.33618164      381.64389038
  6000      1908.30566406       -0.05478822      382.11117554      381.37063599
  6001      1908.31530762       -0.05481487      381.73522949      381.10086060
  6002      1908.32482910       -0.05518794      381.43997192      380.83108521
  6003      1908.33447266       -0.05513464      381.46499634      380.55786133
  6004      1908.34399414       -0.05561431      381.34289551      380.28808594
  6005      1908.35363770       -0.05601402      381.28607178      380.01486206
  6006      1908.36315918       -0.05617391      381.09185791      379.74508667
  6007      1908.37280273       -0.05652034      380.80612183      379.47183228
  6008      1908.38232422       -0.05673352      380.68399048      379.20205688
  6009      1908.39196777       -0.05694671      380.54736328      378.92883301
  6010      1908.40148926       -0.05771950      380.53198242      378.65905762
  6011      1908.41113281       -0.05734643      380.34915161      378.38583374
  6012      1908.42065430       -0.05793269      380.22698975      378.11605835
  6013      1908.43029785       -0.05833240      380.04318237      377.84280396
  6014      1908.43981934       -0.05838570      379.81997681      377.57302856
  6015      1908.44946289       -0.05849229      379.68524170      377.29980469
  6016      1908.45898438       -0.05873212      379.53125000      377.03002930
  6017      1908.46850586       -0.05889201      379.42541504      376.76025391
  6018      1908.47814941       -0.05947826      379.15109253      376.48703003
  6019      1908.48767090       -0.05971809      378.75549316      376.21725464
  6020      1908.49719238       -0.05974474      378.65438843      375.94747925
  6021      1908.50683594       -0.05987798      378.50134277      375.67422485
  6022      1908.51635742       -0.05990463      378.41375732      375.40100098
  6023      1908.52600098       -0.06035765      378.13351440      375.13122559
  6024      1908.53552246       -0.06025105      377.82733154      374.85800171
  6025      1908.54516602       -0.06102385      377.65014648      374.58822632
  6026      1908.55468750       -0.06070407      377.52395630      374.31497192
  6027      1908.56433105       -0.06070407      377.24853516      374.04519653
  6028      1908.57385254       -0.06121038      376.98171997      373.77542114
  6029      1908.58337402       -0.06137027      376.75534058      373.50219727
  6030      1908.59301758       -0.06158346      376.37384033      373.23242188
  6031      1908.60253906       -0.06200982      376.17535400      372.96264648
  6032      1908.61218262       -0.06169005      375.64633179      372.68942261
  6033      1908.62170410       -0.06184994      375.14801025      372.41964722
  6034      1908.63134766       -0.06190323      374.78073120      372.14639282
  6035      1908.64086914       -0.06192988      374.37872314      371.87316895
  6036      1908.65051270       -0.06224965      373.98822021      371.60339355
  6037      1908.66003418       -0.06254278      373.55328369      371.33361816
  6038      1908.66967773       -0.06259608      373.05075073      371.06039429
  6039      1908.67919922       -0.06238289      372.69476318      370.79061890
  6040      1908.68872070       -0.06262272      372.36190796      370.52084351
  6041      1908.69836426       -0.06243619      372.12646484      370.24758911
  6042      1908.70788574       -0.06264937      371.78771973      369.97436523
  6043      1908.71752930       -0.06286256      371.39489746      369.70458984
  6044      1908.72717285       -0.06302245      371.24917603      369.43136597
  6045      1908.73669434       -0.06299579      370.99816895      369.16159058
  6046      1908.74621582       -0.06272931      370.73556519      368.88833618
  6047      1908.75585938       -0.06286256      370.45462036      368.61856079
  6048      1908.76538086       -0.06232959      370.21707153      368.34878540
  6049      1908.77502441       -0.06272931      370.20837402      368.07556152
  6050      1908.78454590       -0.06254278      369.96502686      367.80578613
  6051      1908.79418945       -0.06254278      369.85009766      367.53256226
  6052      1908.80371094       -0.06272931      369.65307617      367.26278687
  6053      1908.81335449       -0.06294250      369.47341919      366.98953247
  6054      1908.82287598       -0.06264937      369.31982422      366.71975708
  6055      1908.83239746       -0.06235625      369.05999756      366.44653320
  6056      1908.84204102       -0.06214306      368.55856323      366.17675781
  6057      1908.85156250       -0.06246284      368.23483276      365.90698242
  6058      1908.86120605       -0.06224965      367.85308838      365.63375854
  6059      1908.87072754       -0.06254278      367.65008545      365.36398315
  6060      1908.88024902       -0.06280926      367.63272095      365.09072876
  6061      1908.88989258       -0.06246284      367.56796265      364.82095337
  6062      1908.89941406       -0.06251613      367.58630371      364.54772949
  6063      1908.90905762       -0.06246284      367.48675537      364.27795410
