 C:\WinTA100\DIL805.PRO\Data\Quenching\01_Isabelle_QP_Q328oC_P350oC_t10s_09.28.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  5574      1929.09777832        0.27659979      349.91128540      350.00000000
  5575      1929.10852051        0.27638575      350.02316284      350.00000000
  5576      1929.11816406        0.27649277      350.05819702      350.00000000
  5577      1929.12768555        0.27635899      350.15560913      350.00000000
  5578      1929.13842773        0.27662653      350.02798462      350.00000000
  5579      1929.14794922        0.27684060      349.86444092      350.00000000
  5580      1929.15869141        0.27684060      349.94726563      350.00000000
  5581      1929.16833496        0.27665329      350.07186890      350.00000000
  5582      1929.17785645        0.27641252      349.97549438      350.00000000
  5583      1929.18872070        0.27686736      349.97848511      350.00000000
  5584      1929.19824219        0.27684060      350.01736450      350.00000000
  5585      1929.20776367        0.27662653      349.97253418      350.00000000
  5586      1929.21850586        0.27702790      350.17889404      350.00000000
  5587      1929.22814941        0.27673358      350.08551025      350.00000000
  5588      1929.23779297        0.27665329      350.03485107      350.00000000
  5589      1929.24853516        0.27708140      350.02023315      350.00000000
  5590      1929.25805664        0.27700114      350.03582764      350.00000000
  5591      1929.26770020        0.27694762      350.14779663      350.00000000
  5592      1929.27844238        0.27721518      350.13122559      350.00000000
  5593      1929.28796387        0.27643925      350.15655518      350.00000000
  5594      1929.29870605        0.27649277      350.10098267      350.00000000
  5595      1929.30834961        0.27713490      349.99786377      350.00000000
  5596      1929.31787109        0.27710816      349.98522949      350.00000000
  5597      1929.32861328        0.27710816      349.91317749      350.00000000
  5598      1929.33825684        0.27686736      349.99691772      350.00000000
  5599      1929.34790039        0.27726868      350.06411743      350.00000000
  5600      1929.35864258        0.27750948      349.94335938      350.00000000
  5601      1929.36816406        0.27676031      349.91415405      350.00000000
  5602      1929.37768555        0.27686736      349.85574341      350.00000000
  5603      1929.38842773        0.27713490      349.87036133      350.00000000
  5604      1929.39807129        0.27750948      349.95407104      350.00000000
  5605      1929.40881348        0.27753624      349.87619019      350.00000000
  5606      1929.41833496        0.27697438      349.91421509      350.00000000
  5607      1929.42797852        0.27732220      349.79150391      350.00000000
  5608      1929.43872070        0.27783057      349.88302612      350.00000000
  5609      1929.44824219        0.27737570      349.79830933      350.00000000
  5610      1929.45788574        0.27713490      349.77008057      350.00000000
  5611      1929.46850586        0.27791083      349.81976318      350.00000000
  5612      1929.47814941        0.27750948      349.86645508      350.00000000
  5613      1929.48767090        0.27761650      349.87619019      350.00000000
  5614      1929.49841309        0.27745596      349.85675049      350.00000000
  5615      1929.50805664        0.27777705      349.94335938      350.00000000
  5616      1929.51879883        0.27817836      350.02517700      350.00000000
  5617      1929.52832031        0.27825862      350.09909058      350.00000000
  5618      1929.53784180        0.27804461      350.03677368      350.00000000
  5619      1929.54858398        0.27828538      350.06893921      350.00000000
  5620      1929.55822754        0.27785730      349.96286011      350.00000000
  5621      1929.56774902        0.27799109      349.96771240      350.00000000
  5622      1929.57849121        0.27777705      349.80224609      350.00000000
  5623      1929.58801270        0.27793759      349.70291138      350.00000000
  5624      1929.59875488        0.27750948      349.97161865      350.00000000
  5625      1929.60839844        0.27777705      349.95989990      350.00000000
  5626      1929.61791992        0.27799109      350.04458618      350.00000000
  5627      1929.62866211        0.27780381      350.06890869      350.00000000
  5628      1929.63830566        0.27772352      350.02908325      350.00000000
  5629      1929.64782715        0.27764326      349.83428955      350.00000000
  5630      1929.65869141        0.27769679      349.84408569      350.00000000
  5631      1929.66821289        0.27815163      349.90737915      350.00000000
  5632      1929.67785645        0.27777705      349.82168579      350.00000000
  5633      1929.68859863        0.27807134      349.79635620      350.00000000
  5634      1929.69812012        0.27801785      349.93267822      350.00000000
  5635      1929.70776367        0.27871349      349.99691772      350.00000000
  5636      1929.71850586        0.27852619      350.01925659      350.00000000
  5637      1929.72802734        0.27831215      349.93258667      350.00000000
  5638      1929.73767090        0.27908805      349.88882446      350.00000000
  5639      1929.74841309        0.27868673      349.92971802      350.00000000
  5640      1929.75793457        0.27833891      349.88882446      350.00000000
  5641      1929.76879883        0.27844593      349.91317749      350.00000000
  5642      1929.77832031        0.27841917      349.93649292      350.00000000
  5643      1929.78796387        0.27866000      349.92782593      350.00000000
  5644      1929.79870605        0.27847269      349.91223145      350.00000000
  5645      1929.80822754        0.27852619      349.99008179      350.00000000
  5646      1929.81774902        0.27857971      350.10205078      350.00000000
  5647      1929.82861328        0.27887401      350.16244507      350.00000000
  5648      1929.83813477        0.27879375      350.02798462      350.00000000
  5649      1929.84887695        0.27922183      350.28012085      350.00000000
  5650      1929.85839844        0.27927536      350.20230103      350.00000000
